Subject,Age,Gender,Location ID,Description,Location_Type,Suburb,Post Code,Lat,Lon,Time of Arrival,Time of Departure,Duration
5205,60,2,18569,NULL,Car journey (respondent alone in the car),NULL,NULL,NULL,NULL,2013/4/19 13:00,2013/4/19 13:23,23
5205,60,2,18570,Art Class,"Study (Uni, school, kindergarden, childcare centre etc)",Canterbury,3126,-37.818329,145.082126,2013/4/19 13:23,2013/4/19 16:15,172
5205,60,2,18571,NULL,Car journey (respondent alone in the car),NULL,NULL,NULL,NULL,2013/4/19 16:15,2013/4/19 16:34,19
5205,60,2,18572,NULL,Home,Hawthorn East,3123,-37.834319,145.043913,2013/4/19 16:34,2013/4/19 18:50,136
5205,60,2,18573,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/4/19 18:50,2013/4/19 19:00,10
5205,60,2,18574,Restaurant,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",NULL,NULL,-37.838195,145.032579,2013/4/19 19:00,2013/4/19 22:20,200
5205,60,2,18575,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/4/19 22:20,2013/4/19 22:30,10
5205,60,2,18576,NULL,Home,Hawthorn East,3123,-37.834319,145.043913,2013/4/19 22:30,2013/4/19 23:00,30
5214,59,2,18577,NULL,Home,Hawthorn East,3123,-37.828503,145.054702,2013/4/19 7:00,2013/4/19 16:00,540
5214,59,2,18578,Walking,"Public spaces (parks, streets, stations, airports etc.)",Hawthorn East,3123,-37.83197784,145.04982,2013/4/19 16:00,2013/4/19 16:05,5
5214,59,2,18579,Bank,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Camberwell,3124,-37.826517,145.057629,2013/4/19 16:05,2013/4/19 16:15,10
5214,59,2,18580,Stationary Shop,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Camberwell,3124,-37.839722,145.066307,2013/4/19 16:15,2013/4/19 16:25,10
5214,59,2,18581,NULL,Home,Hawthorn East,3123,-37.828503,145.054702,2013/4/19 16:25,2013/4/19 23:00,395
5216,60,2,18582,NULL,Home,Greenvale,3059,-37.646486,144.888417,2013/4/19 7:00,2013/4/19 10:00,180
5216,60,2,18583,NULL,Car journey (respondent alone in the car),NULL,NULL,NULL,NULL,2013/4/19 10:00,2013/4/19 10:08,8
5216,60,2,18584,Greenvale Shopping Centre,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Greenvale,3059,-37.63995989,144.8809093,2013/4/19 10:08,2013/4/19 10:45,37
5216,60,2,18585,NULL,Car journey (respondent alone in the car),NULL,NULL,NULL,NULL,2013/4/19 10:45,2013/4/19 10:54,9
5216,60,2,18586,NULL,Home,Greenvale,3059,-37.646486,144.888417,2013/4/19 10:54,2013/4/19 16:50,356
5216,60,2,18587,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/4/19 16:50,2013/4/19 18:30,100
5216,60,2,18588,Fyansford Hotel,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Fyansford,3221,-38.141991,144.309845,2013/4/19 18:30,2013/4/19 21:30,180
5216,60,2,18589,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/4/19 21:30,2013/4/19 22:20,50
5216,60,2,18590,NULL,Home,Greenvale,3059,-37.646486,144.888417,2013/4/19 22:20,2013/4/19 23:00,40
5217,60,1,18591,NULL,Home,Craigieburn,3064,-37.600269,144.940155,2013/4/19 7:00,2013/4/19 11:00,240
5217,60,1,18592,Train,"Public Transport (train, tram, bus or taxi)",NULL,NULL,NULL,NULL,2013/4/19 11:00,2013/4/19 11:40,40
5217,60,1,18593,"CD Shop, Collins Place","Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Melbourne,3000,-37.81415,144.9734,2013/4/19 11:40,2013/4/19 11:45,5
5217,60,1,18594,Taco Bill's Russell St,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Melbourne,3000,-37.812939,144.968399,2013/4/19 11:45,2013/4/19 13:15,90
5217,60,1,18595,Train,"Public Transport (train, tram, bus or taxi)",NULL,NULL,NULL,NULL,2013/4/19 13:15,2013/4/19 14:40,85
5217,60,1,18596,NULL,Home,Craigieburn,3064,-37.600269,144.940155,2013/4/19 14:40,2013/4/19 23:00,500
5225,58,2,18597,NULL,Home,Balwyn North,3104,-37.790039,145.069321,2013/4/19 7:00,2013/4/19 23:00,960
5229,49,1,18598,NULL,Home,Canterbury,3126,-37.826279,145.077026,2013/4/19 5:00,2013/4/19 6:00,60
5229,49,1,18599,Train,"Public Transport (train, tram, bus or taxi)",NULL,NULL,NULL,NULL,2013/4/19 6:00,2013/4/19 6:40,40
5229,49,1,18600,NULL,Work,Docklands,3008,-37.81963434,144.9520103,2013/4/19 6:40,2013/4/19 19:00,740
5229,49,1,18601,Train,"Public Transport (train, tram, bus or taxi)",NULL,NULL,NULL,NULL,2013/4/19 19:00,2013/4/19 19:30,30
5229,49,1,18602,NULL,Home,Canterbury,3126,-37.826279,145.077026,2013/4/19 19:30,2013/4/19 23:00,210
5233,75,2,18603,NULL,Home,Camberwell,3124,-37.84407,145.059235,2013/4/19 7:00,2013/4/19 10:00,180
5233,75,2,18604,NULL,Car journey (respondent alone in the car),NULL,NULL,NULL,NULL,2013/4/19 10:00,2013/4/19 10:29,29
5233,75,2,18605,Kew Shopping Centre,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Kew,3101,-37.80743916,145.0289372,2013/4/19 10:29,2013/4/19 13:00,151
5233,75,2,18606,NULL,Car journey (respondent alone in the car),NULL,NULL,NULL,NULL,2013/4/19 13:00,2013/4/19 13:27,27
5233,75,2,18607,NULL,Home,Camberwell,3124,-37.84407,145.059235,2013/4/19 13:27,2013/4/19 23:00,573
5235,49,2,18608,NULL,Home,Kew,3101,-37.80590776,145.0581847,2013/4/19 7:00,2013/4/19 11:00,240
5235,49,2,18609,NULL,Car journey (respondent alone in the car),NULL,NULL,NULL,NULL,2013/4/19 11:00,2013/4/19 11:36,36
5235,49,2,18610,Gym,Sport and recreation,South Yarra,3141,-37.83915,144.99289,2013/4/19 11:36,2013/4/19 12:00,24
5235,49,2,18611,Xavier College-Senior Campus,"Study (Uni, school, kindergarden, childcare centre etc)",Kew,3101,-37.81385,145.031097,2013/4/19 12:00,2013/4/19 13:30,90
5235,49,2,18612,NULL,Car journey (respondent alone in the car),NULL,NULL,NULL,NULL,2013/4/19 13:30,2013/4/19 13:52,22
5235,49,2,18613,"Beauty Salon, North Balwyn","Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Balwyn North,3104,-37.791731,145.094054,2013/4/19 13:52,2013/4/19 15:45,113
5235,49,2,18614,Doncaster Shoppingtown,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Doncaster,3108,-37.78725829,145.1258513,2013/4/19 15:45,2013/4/19 21:30,345
5235,49,2,18615,NULL,Home,Kew,3101,-37.80590776,145.0581847,2013/4/19 21:30,2013/4/19 23:00,90
5242,43,1,18616,NULL,Home,Roxburgh Park,3064,-37.634312,144.934494,2013/4/19 7:00,2013/4/19 12:30,330
5242,43,1,18617,NULL,Work,Truganina,3029,-37.80727834,144.744981,2013/4/19 12:30,2013/4/19 22:00,570
5242,43,1,18618,NULL,Home,Roxburgh Park,3064,-37.634312,144.934494,2013/4/19 22:00,2013/4/19 23:00,60
5253,45,2,18619,NULL,Home,Campbellfield,3061,-37.673382,144.968201,2013/4/22 7:00,2013/4/22 12:30,330
5253,45,2,18620,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/4/22 12:30,2013/4/22 12:45,15
5253,45,2,18621,Uni Hill,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Bundoora,3083,-37.679368,145.069642,2013/4/22 12:45,2013/4/22 14:15,90
5253,45,2,18622,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/4/22 14:15,2013/4/22 14:45,30
5253,45,2,18623,NULL,Home,Campbellfield,3061,-37.673382,144.968201,2013/4/22 14:45,2013/4/22 23:00,495
5257,57,1,18624,NULL,Home,Jacana,3047,-37.689161,144.91288,2013/4/20 7:00,2013/4/20 11:00,240
5257,57,1,18625,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/4/20 11:00,2013/4/20 11:15,15
5257,57,1,18626,Glenroy Shopping Centre,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Glenroy,3046,-37.703543,144.915716,2013/4/20 11:15,2013/4/20 12:00,45
5257,57,1,18627,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/4/20 12:00,2013/4/20 12:15,15
5257,57,1,18628,NULL,Home,Jacana,3047,-37.689161,144.91288,2013/4/20 12:15,2013/4/20 23:00,645
5263,59,1,18629,NULL,Home,Sunbury,3429,-37.565739,144.729843,2013/4/20 7:00,2013/4/20 11:00,240
5263,59,1,18630,Hardware Store,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Sunbury,3429,-37.586725,144.719493,2013/4/20 11:00,2013/4/20 11:30,30
5263,59,1,18631,"Safeway, Woolworths Supermarket","Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Sunbury,3429,-37.579762,144.726044,2013/4/20 11:30,2013/4/20 12:30,60
5263,59,1,18632,NULL,Home,Sunbury,3429,-37.565739,144.729843,2013/4/20 12:30,2013/4/20 23:00,630
5274,20,1,18633,NULL,Home,Craigieburn,3064,-37.57416391,144.9318792,2013/4/20 7:00,2013/4/20 10:50,230
5274,20,1,18634,Train,"Public Transport (train, tram, bus or taxi)",NULL,NULL,NULL,NULL,2013/4/20 10:50,2013/4/20 11:50,60
5274,20,1,18635,Young & Jackson,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Melbourne,3000,-37.821124,144.955102,2013/4/20 11:50,2013/4/20 12:30,40
5274,20,1,18636,Tram 70,"Public Transport (train, tram, bus or taxi)",NULL,NULL,NULL,NULL,2013/4/20 12:30,2013/4/20 12:50,20
5274,20,1,18637,MCG,Sport and recreation,East Melbourne,3002,-37.821176,144.982991,2013/4/20 12:50,2013/4/20 17:00,250
5274,20,1,18638,Train,"Public Transport (train, tram, bus or taxi)",NULL,NULL,NULL,NULL,2013/4/20 17:00,2013/4/20 18:00,60
5274,20,1,18639,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/4/20 18:00,2013/4/20 18:10,10
5274,20,1,18640,NULL,Home,Craigieburn,3064,-37.57416391,144.9318792,2013/4/20 18:10,2013/4/20 19:00,50
5274,20,1,18641,Palace Dial-A-Pizza,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Craigieburn,3064,-37.590981,144.935699,2013/4/20 19:00,2013/4/20 19:20,20
5274,20,1,18642,NULL,Home,Craigieburn,3064,-37.57416391,144.9318792,2013/4/20 19:20,2013/4/20 23:00,220
5289,77,2,18643,NULL,Home,Dallas,3047,-37.67432,144.924927,2013/4/25 7:00,2013/4/25 23:00,960
5299,45,1,18644,NULL,Home,Greenvale,3059,-37.652142,144.899078,2013/4/20 7:00,2013/4/20 12:00,300
5299,45,1,18645,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/4/20 12:00,2013/4/20 12:10,10
5299,45,1,18646,Mother-in-Law's House: Refused,Other ,NULL,NULL,NULL,NULL,2013/4/20 12:10,2013/4/21 0:01,711
5299,45,1,18647,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/4/21 0:01,2013/4/21 0:15,14
5299,45,1,18648,NULL,Home,Greenvale,3059,-37.652142,144.899078,2013/4/21 0:15,2013/4/21 1:15,60
5307,27,2,18649,NULL,Home,Craigieburn,3064,-37.580759,144.910102,2013/4/20 7:00,2013/4/20 23:00,960
5308,84,2,18650,(Refused),Home,NULL,3123,NULL,NULL,2013/4/25 7:00,2013/4/25 23:00,960
5310,19,2,18651,NULL,Home,Glen Iris,3146,-37.84569169,145.0539752,2013/4/20 7:00,2013/4/20 10:00,180
5310,19,2,18652,Friend's House,Other ,Bentleigh,3165,-37.912342,145.057645,2013/4/20 10:00,2013/4/20 17:00,420
5310,19,2,18653,NULL,Home,Glen Iris,3146,-37.84569169,145.0539752,2013/4/20 17:00,2013/4/20 23:00,360
5314,65,2,18654,NULL,Home,Camberwell,3124,-37.84817355,145.0762,2013/4/20 7:00,2013/4/20 10:30,210
5314,65,2,18655,Leo's Supermarket,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Hartwell,3124,-37.84853876,145.0771894,2013/4/20 10:30,2013/4/20 13:00,150
